"Plot Title:  20849263"
"#","Date Time, GMT+03:00","Temp, °C (LGR S/N: 20849263, SEN S/N: 20849263, LBL: AT)","RH, % (LGR S/N: 20849263, SEN S/N: 20849263, LBL: RH)","Coupler Detached (LGR S/N: 20849263)","Bad Battery (LGR S/N: 20849263)","Good Battery (LGR S/N: 20849263)","Coupler Attached (LGR S/N: 20849263)","Host Connected (LGR S/N: 20849263)","Stopped (LGR S/N: 20849263)","End Of File (LGR S/N: 20849263)"
8367,01.02.21 klo 07.00.00 ip.,-8.347,95.311,,,,,,,
8368,01.02.21 klo 07.30.00 ip.,-8.519,95.409,,,,,,,
8369,01.02.21 klo 08.00.00 ip.,-9.033,95.263,,,,,,,
8370,01.02.21 klo 08.30.00 ip.,-8.433,95.165,,,,,,,
8371,01.02.21 klo 09.00.00 ip.,-8.175,94.945,,,,,,,
8372,01.02.21 klo 09.30.00 ip.,-7.789,93.651,,,,,,,
8373,01.02.21 klo 10.00.00 ip.,-8.261,95.556,,,,,,,
8374,01.02.21 klo 10.30.00 ip.,-8.261,95.263,,,,,,,
8375,01.02.21 klo 11.00.00 ip.,-8.175,95.678,,,,,,,
8376,01.02.21 klo 11.30.00 ip.,-8.261,95.409,,,,,,,
8377,01.03.21 klo 12.00.00 ap.,-7.274,94.383,,,,,,,
8378,01.03.21 klo 12.30.00 ap.,-8.604,94.603,,,,,,,
8379,01.03.21 klo 01.00.00 ap.,-8.561,96.581,,,,,,,
8380,01.03.21 klo 01.30.00 ap.,-8.047,95.287,,,,,,,
8381,01.03.21 klo 02.00.00 ap.,-8.047,94.603,,,,,,,
8382,01.03.21 klo 02.30.00 ap.,-8.433,97.216,,,,,,,
8383,01.03.21 klo 03.00.00 ap.,-9.291,96.044,,,,,,,
8384,01.03.21 klo 03.30.00 ap.,-8.948,96.874,,,,,,,
8385,01.03.21 klo 04.00.00 ap.,-8.390,97.900,,,,,,,
8386,01.03.21 klo 04.30.00 ap.,-8.390,96.654,,,,,,,
8387,01.03.21 klo 05.00.00 ap.,-7.961,95.702,,,,,,,
8388,01.03.21 klo 05.30.00 ap.,-8.132,96.044,,,,,,,
8389,01.03.21 klo 06.00.00 ap.,-7.746,95.238,,,,,,,
8390,01.03.21 klo 06.30.00 ap.,-7.446,94.799,,,,,,,
8391,01.03.21 klo 07.00.00 ap.,-7.918,95.409,,,,,,,
8392,01.03.21 klo 07.30.00 ap.,-7.789,95.140,,,,,,,
8393,01.03.21 klo 08.00.00 ap.,-7.532,95.336,,,,,,,
8394,01.03.21 klo 08.30.00 ap.,-7.274,95.751,,,,,,,
8395,01.03.21 klo 09.00.00 ap.,-8.132,96.337,,,,,,,
8396,01.03.21 klo 09.30.00 ap.,-7.575,97.192,,,,,,,
8397,01.03.21 klo 10.00.00 ap.,-7.703,98.413,,,,,,,
8398,01.03.21 klo 10.30.00 ap.,-7.317,96.581,,,,,,,
8399,01.03.21 klo 11.00.00 ap.,-8.647,99.438,,,,,,,
8400,01.03.21 klo 11.30.00 ap.,-8.476,97.949,,,,,,,
8401,01.03.21 klo 12.00.00 ip.,-8.561,96.850,,,,,,,
8402,01.03.21 klo 12.30.00 ip.,-8.990,97.656,,,,,,,
8403,01.03.21 klo 01.00.00 ip.,-8.733,95.653,,,,,,,
8404,01.03.21 klo 01.30.00 ip.,-8.519,96.777,,,,,,,
8405,01.03.21 klo 02.00.00 ip.,-7.532,96.068,,,,,,,
8406,01.03.21 klo 02.30.00 ip.,-7.832,96.825,,,,,,,
8407,01.03.21 klo 03.00.00 ip.,-8.089,96.679,,,,,,,
8408,01.03.21 klo 03.30.00 ip.,-8.047,95.360,,,,,,,
8409,01.03.21 klo 04.00.00 ip.,-7.961,98.584,,,,,,,
8410,01.03.21 klo 04.30.00 ip.,-8.433,98.413,,,,,,,
8411,01.03.21 klo 05.00.00 ip.,-8.304,97.021,,,,,,,
8412,01.03.21 klo 05.30.00 ip.,-7.703,96.825,,,,,,,
8413,01.03.21 klo 06.00.00 ip.,-8.690,98.974,,,,,,,
8414,01.03.21 klo 06.30.00 ip.,-8.819,99.072,,,,,,,
8415,01.03.21 klo 07.00.00 ip.,-9.677,97.753,,,,,,,
8416,01.03.21 klo 07.30.00 ip.,-8.476,98.828,,,,,,,
8417,01.03.21 klo 08.00.00 ip.,-9.033,92.674,,,,,,,
8418,01.03.21 klo 08.30.00 ip.,-9.720,95.433,,,,,,,
8419,01.03.21 klo 09.00.00 ip.,-9.419,98.877,,,,,,,
8420,01.03.21 klo 09.30.00 ip.,-9.891,93.504,,,,,,,
8421,01.03.21 klo 10.00.00 ip.,-9.205,96.044,,,,,,,
8422,01.03.21 klo 10.30.00 ip.,-10.277,95.702,,,,,,,
8423,01.03.21 klo 11.00.00 ip.,-10.106,96.874,,,,,,,
8424,01.03.21 klo 11.30.00 ip.,-9.848,97.021,,,,,,,
8425,01.04.21 klo 12.00.00 ap.,-11.908,94.579,,,,,,,
8426,01.04.21 klo 12.30.00 ap.,-10.921,95.678,,,,,,,
8427,01.04.21 klo 01.00.00 ap.,-12.851,93.748,,,,,,,
8428,01.04.21 klo 01.30.00 ap.,-12.337,96.703,,,,,,,
8429,01.04.21 klo 02.00.00 ap.,-12.508,95.433,,,,,,,
8430,01.04.21 klo 02.30.00 ap.,-11.779,94.383,,,,,,,
8431,01.04.21 klo 03.00.00 ap.,-12.122,92.869,,,,,,,
8432,01.04.21 klo 03.30.00 ap.,-12.594,93.504,,,,,,,
8433,01.04.21 klo 04.00.00 ap.,-11.393,95.311,,,,,,,
8434,01.04.21 klo 04.30.00 ap.,-10.192,95.653,,,,,,,
8435,01.04.21 klo 05.00.00 ap.,-9.462,93.797,,,,,,,
8436,01.04.21 klo 05.30.00 ap.,-10.363,94.579,,,,,,,
8437,01.04.21 klo 06.00.00 ap.,-9.334,94.652,,,,,,,
8438,01.04.21 klo 06.30.00 ap.,-8.990,95.726,,,,,,,
8439,01.04.21 klo 07.00.00 ap.,-9.248,94.896,,,,,,,
8440,01.04.21 klo 07.30.00 ap.,-9.248,95.409,,,,,,,
8441,01.04.21 klo 08.00.00 ap.,-8.519,95.409,,,,,,,
8442,01.04.21 klo 08.30.00 ap.,-7.746,97.192,,,,,,,
8443,01.04.21 klo 09.00.00 ap.,-7.660,96.166,,,,,,,
8444,01.04.21 klo 09.30.00 ap.,-7.060,96.337,,,,,,,
8445,01.04.21 klo 10.00.00 ap.,-7.103,96.484,,,,,,,
8446,01.04.21 klo 10.30.00 ap.,-6.888,96.996,,,,,,,
8447,01.04.21 klo 11.00.00 ap.,-5.987,96.947,,,,,,,
8448,01.04.21 klo 11.30.00 ap.,-5.687,97.998,,,,,,,
8449,01.04.21 klo 12.00.00 ip.,-4.915,97.851,,,,,,,
8450,01.04.21 klo 12.30.00 ip.,-5.044,97.875,,,,,,,
8451,01.04.21 klo 01.00.00 ip.,-4.271,97.363,,,,,,,
8452,01.04.21 klo 01.30.00 ip.,-4.615,99.194,,,,,,,
8453,01.04.21 klo 02.00.00 ip.,-3.885,97.851,,,,,,,
8454,01.04.21 klo 02.30.00 ip.,-3.714,98.168,,,,,,,
8455,01.04.21 klo 03.00.00 ip.,-3.499,100.000,,,,,,,
8456,01.04.21 klo 03.30.00 ip.,-3.499,98.437,,,,,,,
8457,01.04.21 klo 04.00.00 ip.,-3.928,97.631,,,,,,,
8458,01.04.21 klo 04.30.00 ip.,-4.014,98.950,,,,,,,
8459,01.04.21 klo 05.00.00 ip.,-4.357,97.900,,,,,,,
8460,01.04.21 klo 05.30.00 ip.,-3.585,98.388,,,,,,,
8461,01.04.21 klo 06.00.00 ip.,-3.413,97.973,,,,,,,
8462,01.04.21 klo 06.30.00 ip.,-4.314,99.170,,,,,,,
8463,01.04.21 klo 07.00.00 ip.,-5.301,95.702,,,,,,,
8464,01.04.21 klo 07.30.00 ip.,-5.816,98.168,,,,,,,
8465,01.04.21 klo 08.00.00 ip.,-6.202,97.802,,,,,,,
8466,01.04.21 klo 08.30.00 ip.,-4.314,98.706,,,,,,,
8467,01.04.21 klo 09.00.00 ip.,-7.231,98.193,,,,,,,
8468,01.04.21 klo 09.30.00 ip.,-8.647,97.143,,,,,,,
8469,01.04.21 klo 10.00.00 ip.,-9.248,98.681,,,,,,,
8470,01.04.21 klo 10.30.00 ip.,-8.905,96.264,,,,,,,
8471,01.04.21 klo 11.00.00 ip.,-8.819,97.924,,,,,,,
8472,01.04.21 klo 11.30.00 ip.,-8.819,96.899,,,,,,,
8473,01.05.21 klo 12.00.00 ap.,-8.862,94.579,,,,,,,
8474,01.05.21 klo 12.30.00 ap.,-8.905,96.410,,,,,,,
8475,01.05.21 klo 01.00.00 ap.,-7.789,97.387,,,,,,,
8476,01.05.21 klo 01.30.00 ap.,-7.532,96.630,,,,,,,
8477,01.05.21 klo 02.00.00 ap.,-7.317,96.435,,,,,,,
8478,01.05.21 klo 02.30.00 ap.,-7.360,96.337,,,,,,,
8479,01.05.21 klo 03.00.00 ap.,-7.060,97.192,,,,,,,
8480,01.05.21 klo 03.30.00 ap.,-6.588,97.485,,,,,,,
8481,01.05.21 klo 04.00.00 ap.,-6.373,96.630,,,,,,,
8482,01.05.21 klo 04.30.00 ap.,-6.717,96.996,,,,,,,
8483,01.05.21 klo 05.00.00 ap.,-6.588,97.094,,,,,,,
8484,01.05.21 klo 05.30.00 ap.,-6.288,97.387,,,,,,,
8485,01.05.21 klo 06.00.00 ap.,-6.331,96.996,,,,,,,
8486,01.05.21 klo 06.30.00 ap.,-6.030,98.193,,,,,,,
8487,01.05.21 klo 07.00.00 ap.,-5.944,97.411,,,,,,,
8488,01.05.21 klo 07.30.00 ap.,-5.515,97.314,,,,,,,
8489,01.05.21 klo 08.00.00 ap.,-4.615,98.486,,,,,,,
8490,01.05.21 klo 08.30.00 ap.,-4.700,97.558,,,,,,,
8491,01.05.21 klo 09.00.00 ap.,-4.872,98.730,,,,,,,
8492,01.05.21 klo 09.30.00 ap.,-5.001,98.462,,,,,,,
8493,01.05.21 klo 10.00.00 ap.,-5.129,98.168,,,,,,,
8494,01.05.21 klo 10.30.00 ap.,-4.700,98.608,,,,,,,
8495,01.05.21 klo 11.00.00 ap.,-4.357,98.095,,,,,,,
8496,01.05.21 klo 11.30.00 ap.,-4.271,98.046,,,,,,,
8497,01.05.21 klo 12.00.00 ip.,-2.899,96.093,,,,,,,
8498,01.05.21 klo 12.30.00 ip.,-3.885,98.779,,,,,,,
8499,01.05.21 klo 01.00.00 ip.,-4.314,98.339,,,,,,,
8500,01.05.21 klo 01.30.00 ip.,-3.885,98.730,,,,,,,
8501,01.05.21 klo 02.00.00 ip.,-4.443,98.462,,,,,,,
8502,01.05.21 klo 02.30.00 ip.,-4.228,98.510,,,,,,,
8503,01.05.21 klo 03.00.00 ip.,-4.228,97.875,,,,,,,
8504,01.05.21 klo 03.30.00 ip.,-4.100,98.559,,,,,,,
8505,01.05.21 klo 04.00.00 ip.,-4.100,98.632,,,,,,,
8506,01.05.21 klo 04.30.00 ip.,-4.186,98.706,,,,,,,
8507,01.05.21 klo 05.00.00 ip.,-4.143,99.170,,,,,,,
8508,01.05.21 klo 05.30.00 ip.,-4.057,99.707,,,,,,,
8509,01.05.21 klo 06.00.00 ip.,-4.186,99.194,,,,,,,
8510,01.05.21 klo 06.30.00 ip.,-4.786,99.853,,,,,,,
8511,01.05.21 klo 07.00.00 ip.,-4.657,99.560,,,,,,,
8512,01.05.21 klo 07.30.00 ip.,-4.786,99.414,,,,,,,
8513,01.05.21 klo 08.00.00 ip.,-3.885,100.000,,,,,,,
8514,01.05.21 klo 08.30.00 ip.,-3.628,99.048,,,,,,,
8515,01.05.21 klo 09.00.00 ip.,-2.427,99.219,,,,,,,
8516,01.05.21 klo 09.30.00 ip.,-1.569,97.875,,,,,,,
8517,01.05.21 klo 10.00.00 ip.,-1.526,98.291,,,,,,,
8518,01.05.21 klo 10.30.00 ip.,-0.882,95.971,,,,,,,
8519,01.05.21 klo 11.00.00 ip.,-2.255,96.923,,,,,,,
8520,01.05.21 klo 11.30.00 ip.,-0.668,94.823,,,,,,,
8521,01.06.21 klo 12.00.00 ap.,0.019,92.967,,,,,,,
8522,01.06.21 klo 12.30.00 ap.,-0.367,94.139,,,,,,,
8523,01.06.21 klo 01.00.00 ap.,-0.282,92.259,,,,,,,
8524,01.06.21 klo 01.30.00 ap.,-0.668,92.869,,,,,,,
8525,01.06.21 klo 02.00.00 ap.,-1.440,94.652,,,,,,,
8526,01.06.21 klo 02.30.00 ap.,-1.612,92.991,,,,,,,
8527,01.06.21 klo 03.00.00 ap.,-1.268,90.623,,,,,,,
8528,01.06.21 klo 03.30.00 ap.,-2.041,96.825,,,,,,,
8529,01.06.21 klo 04.00.00 ap.,-0.453,93.089,,,,,,,
8530,01.06.21 klo 04.30.00 ap.,-0.410,92.357,,,,,,,
8531,01.06.21 klo 05.00.00 ap.,-0.453,92.357,,,,,,,
8532,01.06.21 klo 05.30.00 ap.,-0.582,92.161,,,,,,,
8533,01.06.21 klo 06.00.00 ap.,-0.539,91.380,,,,,,,
8534,01.06.21 klo 06.30.00 ap.,-0.110,87.985,,,,,,,
8535,01.06.21 klo 07.00.00 ap.,-0.153,87.643,,,,,,,
8536,01.06.21 klo 07.30.00 ap.,-0.625,88.767,,,,,,,
8537,01.06.21 klo 08.00.00 ap.,-0.325,88.718,,,,,,,
8538,01.06.21 klo 08.30.00 ap.,-0.453,88.303,,,,,,,
8539,01.06.21 klo 09.00.00 ap.,-0.453,88.669,,,,,,,
8540,01.06.21 klo 09.30.00 ap.,-0.367,89.206,,,,,,,
8541,01.06.21 klo 10.00.00 ap.,-0.410,88.816,,,,,,,
8542,01.06.21 klo 10.30.00 ap.,-0.539,89.963,,,,,,,
8543,01.06.21 klo 11.00.00 ap.,-0.668,89.499,,,,,,,
8544,01.06.21 klo 11.30.00 ap.,-0.625,89.866,,,,,,,
8545,01.06.21 klo 12.00.00 ip.,-0.325,88.620,,,,,,,
8546,01.06.21 klo 12.30.00 ip.,-2.555,89.866,,,,,,,
8547,01.06.21 klo 01.00.00 ip.,-2.598,91.600,,,,,,,
8548,01.06.21 klo 01.30.00 ip.,-2.856,90.525,,,,,,,
8549,01.06.21 klo 02.00.00 ip.,-3.285,90.012,,,,,,,
8550,01.06.21 klo 02.30.00 ip.,-4.786,91.184,,,,,,,
8551,01.06.21 klo 03.00.00 ip.,-4.700,91.355,,,,,,,
8552,01.06.21 klo 03.30.00 ip.,-5.902,92.210,,,,,,,
8553,01.06.21 klo 04.00.00 ip.,-6.373,92.650,,,,,,,
8554,01.06.21 klo 04.30.00 ip.,-7.274,93.284,,,,,,,
8555,01.06.21 klo 05.00.00 ip.,-6.459,92.845,,,,,,,
8556,01.06.21 klo 05.30.00 ip.,-7.231,92.210,,,,,,,
8557,01.06.21 klo 06.00.00 ip.,-7.360,94.530,,,,,,,
8558,01.06.21 klo 06.30.00 ip.,-8.304,94.530,,,,,,,
8559,01.06.21 klo 07.00.00 ip.,-8.261,92.625,,,,,,,
8560,01.06.21 klo 07.30.00 ip.,-9.076,92.332,,,,,,,
8561,01.06.21 klo 08.00.00 ip.,-8.819,94.579,,,,,,,
8562,01.06.21 klo 08.30.00 ip.,-9.291,94.530,,,,,,,
8563,01.06.21 klo 09.00.00 ip.,-10.878,94.676,,,,,,,
8564,01.06.21 klo 09.30.00 ip.,-11.135,96.459,,,,,,,
8565,01.06.21 klo 10.00.00 ip.,-10.406,98.926,,,,,,,
8566,01.06.21 klo 10.30.00 ip.,-10.492,97.900,,,,,,,
8567,01.06.21 klo 11.00.00 ip.,-9.505,97.631,,,,,,,
8568,01.06.21 klo 11.30.00 ip.,-9.677,97.143,,,,,,,
8569,01.07.21 klo 12.00.00 ap.,-9.677,96.801,,,,,,,
8570,01.07.21 klo 12.30.00 ap.,-9.505,95.922,,,,,,,
8571,01.07.21 klo 01.00.00 ap.,-9.162,95.263,,,,,,,
8572,01.07.21 klo 01.30.00 ap.,-8.990,94.823,,,,,,,
8573,01.07.21 klo 02.00.00 ap.,-8.776,94.628,,,,,,,
8574,01.07.21 klo 02.30.00 ap.,-8.519,94.212,,,,,,,
8575,01.07.21 klo 03.00.00 ap.,-8.519,93.919,,,,,,,
8576,01.07.21 klo 03.30.00 ap.,-8.561,94.115,,,,,,,
8577,01.07.21 klo 04.00.00 ap.,-8.862,94.628,,,,,,,
8578,01.07.21 klo 04.30.00 ap.,-9.291,94.530,,,,,,,
8579,01.07.21 klo 05.00.00 ap.,-9.634,95.116,,,,,,,
8580,01.07.21 klo 05.30.00 ap.,-10.492,94.652,,,,,,,
8581,01.07.21 klo 06.00.00 ap.,-11.050,94.481,,,,,,,
8582,01.07.21 klo 06.30.00 ap.,-12.079,94.408,,,,,,,
8583,01.07.21 klo 07.00.00 ap.,-12.894,94.530,,,,,,,
8584,01.07.21 klo 07.30.00 ap.,-12.894,94.359,,,,,,,
8585,01.07.21 klo 08.00.00 ap.,-13.452,93.089,,,,,,,
8586,01.07.21 klo 08.30.00 ap.,-13.709,93.578,,,,,,,
8587,01.07.21 klo 09.00.00 ap.,-13.366,93.529,,,,,,,
8588,01.07.21 klo 09.30.00 ap.,-13.624,92.869,,,,,,,
8589,01.07.21 klo 10.00.00 ap.,-13.495,92.821,,,,,,,
8590,01.07.21 klo 10.30.00 ap.,-13.709,92.796,,,,,,,
8591,01.07.21 klo 11.00.00 ap.,-13.624,90.330,,,,,,,
8592,01.07.21 klo 11.30.00 ap.,-14.053,91.624,,,,,,,
8593,01.07.21 klo 12.00.00 ip.,-14.010,90.720,,,,,,,
8594,01.07.21 klo 12.30.00 ip.,-14.439,90.867,,,,,,,
8595,01.07.21 klo 01.00.00 ip.,-14.696,91.306,,,,,,,
8596,01.07.21 klo 01.30.00 ip.,-14.911,90.379,,,,,,,
8597,01.07.21 klo 02.00.00 ip.,-14.954,90.891,,,,,,,
8598,01.07.21 klo 02.30.00 ip.,-15.168,89.597,,,,,,,
8599,01.07.21 klo 03.00.00 ip.,-15.125,89.792,,,,,,,
8600,01.07.21 klo 03.30.00 ip.,-15.168,89.817,,,,,,,
8601,01.07.21 klo 04.00.00 ip.,-15.125,89.792,,,,,,,
8602,01.07.21 klo 04.30.00 ip.,-15.340,90.061,,,,,,,
8603,01.07.21 klo 05.00.00 ip.,-16.112,89.963,,,,,,,
8604,01.07.21 klo 05.30.00 ip.,-15.726,89.915,,,,,,,
8605,01.07.21 klo 06.00.00 ip.,-15.383,89.597,,,,,,,
8606,01.07.21 klo 06.30.00 ip.,-15.511,89.304,,,,,,,
8607,01.07.21 klo 07.00.00 ip.,-15.468,88.987,,,,,,,
8608,01.07.21 klo 07.30.00 ip.,-15.640,88.767,,,,,,,
8609,01.07.21 klo 08.00.00 ip.,-16.798,90.330,,,,,,,
8610,01.07.21 klo 08.30.00 ip.,-15.425,87.839,,,,,,,
8611,01.07.21 klo 09.00.00 ip.,-14.696,88.400,,,,,,,
8612,01.07.21 klo 09.30.00 ip.,-14.310,87.985,,,,,,,
8613,01.07.21 klo 10.00.00 ip.,-14.181,89.866,,,,,,,
8614,01.07.21 klo 10.30.00 ip.,-13.152,87.106,,,,,,,
8615,01.07.21 klo 11.00.00 ip.,-12.723,88.694,,,,,,,
8616,01.07.21 klo 11.30.00 ip.,-12.594,89.011,,,,,,,
8617,01.08.21 klo 12.00.00 ap.,-12.294,89.011,,,,,,,
8618,01.08.21 klo 12.30.00 ap.,-12.036,88.498,,,,,,,
8619,01.08.21 klo 01.00.00 ap.,-11.479,87.424,,,,,,,
8620,01.08.21 klo 01.30.00 ap.,-11.908,88.230,,,,,,,
8621,01.08.21 klo 02.00.00 ap.,-11.736,87.204,,,,,,,
8622,01.08.21 klo 02.30.00 ap.,-12.208,88.376,,,,,,,
8623,01.08.21 klo 03.00.00 ap.,-11.908,86.374,,,,,,,
8624,01.08.21 klo 03.30.00 ap.,-12.036,86.349,,,,,,,
8625,01.08.21 klo 04.00.00 ap.,-11.865,86.227,,,,,,,
8626,01.08.21 klo 04.30.00 ap.,-11.908,86.545,,,,,,,
8627,01.08.21 klo 05.00.00 ap.,-12.465,88.083,,,,,,,
8628,01.08.21 klo 05.30.00 ap.,-12.637,87.546,,,,,,,
8629,01.08.21 klo 06.00.00 ap.,-12.894,87.570,,,,,,,
8630,01.08.21 klo 06.30.00 ap.,-12.894,88.449,,,,,,,
8631,01.08.21 klo 07.00.00 ap.,-12.337,86.764,,,,,,,
8632,01.08.21 klo 07.30.00 ap.,-12.465,85.910,,,,,,,
8633,01.08.21 klo 08.00.00 ap.,-12.723,87.179,,,,,,,
8634,01.08.21 klo 08.30.00 ap.,-12.422,86.789,,,,,,,
8635,01.08.21 klo 09.00.00 ap.,-12.637,87.350,,,,,,,
8636,01.08.21 klo 09.30.00 ap.,-13.109,87.375,,,,,,,
8637,01.08.21 klo 10.00.00 ap.,-12.937,87.033,,,,,,,
8638,01.08.21 klo 10.30.00 ap.,-12.766,87.399,,,,,,,
8639,01.08.21 klo 11.00.00 ap.,-13.624,88.889,,,,,,,
8640,01.08.21 klo 11.30.00 ap.,-13.967,88.864,,,,,,,
8641,01.08.21 klo 12.00.00 ip.,-14.138,89.744,,,,,,,
8642,01.08.21 klo 12.30.00 ip.,-14.310,90.305,,,,,,,
8643,01.08.21 klo 01.00.00 ip.,-14.825,90.867,,,,,,,
8644,01.08.21 klo 01.30.00 ip.,-14.267,88.156,,,,,,,
8645,01.08.21 klo 02.00.00 ip.,-15.082,90.305,,,,,,,
8646,01.08.21 klo 02.30.00 ip.,-14.610,89.524,,,,,,,
8647,01.08.21 klo 03.00.00 ip.,-14.825,91.258,,,,,,,
8648,01.08.21 klo 03.30.00 ip.,-15.468,90.965,,,,,,,
8649,01.08.21 klo 04.00.00 ip.,-14.181,88.571,,,,,,,
8650,01.08.21 klo 04.30.00 ip.,-14.181,88.645,,,,,,,
8651,01.08.21 klo 05.00.00 ip.,-14.653,88.156,,,,,,,
8652,01.08.21 klo 05.30.00 ip.,-15.812,90.305,,,,,,,
8653,01.08.21 klo 06.00.00 ip.,-15.597,91.258,,,,,,,
8654,01.08.21 klo 06.30.00 ip.,-15.425,89.328,,,,,,,
8655,01.08.21 klo 07.00.00 ip.,-15.940,91.990,,,,,,,
8656,01.08.21 klo 07.30.00 ip.,-16.026,90.598,,,,,,,
8657,01.08.21 klo 08.00.00 ip.,-15.940,91.355,,,,,,,
8658,01.08.21 klo 08.30.00 ip.,-16.198,90.427,,,,,,,
8659,01.08.21 klo 09.00.00 ip.,-16.326,91.893,,,,,,,
8660,01.08.21 klo 09.30.00 ip.,-16.326,91.306,,,,,,,
8661,01.08.21 klo 10.00.00 ip.,-16.498,92.503,,,,,,,
8662,01.08.21 klo 10.30.00 ip.,-16.198,90.745,,,,,,,
8663,01.08.21 klo 11.00.00 ip.,-15.726,91.648,,,,,,,
8664,01.08.21 klo 11.30.00 ip.,-16.369,90.501,,,,,,,
8665,01.09.21 klo 12.00.00 ap.,-16.198,89.988,,,,,,,
8666,01.09.21 klo 12.30.00 ap.,-16.970,88.254,,,,,,,
8667,01.09.21 klo 01.00.00 ap.,-17.356,90.745,,,,,,,
8668,01.09.21 klo 01.30.00 ap.,-17.313,91.844,,,,,,,
8669,01.09.21 klo 02.00.00 ap.,-18.815,91.404,,,,,,,
8670,01.09.21 klo 02.30.00 ap.,-17.528,94.066,,,,,,,
8671,01.09.21 klo 03.00.00 ap.,-16.712,89.133,,,,,,,
8672,01.09.21 klo 03.30.00 ap.,-16.670,90.549,,,,,,,
8673,01.09.21 klo 04.00.00 ap.,-17.227,92.747,,,,,,,
8674,01.09.21 klo 04.30.00 ap.,-15.554,90.598,,,,,,,
8675,01.09.21 klo 05.00.00 ap.,-15.940,89.402,,,,,,,
8676,01.09.21 klo 05.30.00 ap.,-15.383,96.947,,,,,,,
8677,01.09.21 klo 06.00.00 ap.,-13.581,90.842,,,,,,,
8678,01.09.21 klo 06.30.00 ap.,-13.752,91.087,,,,,,,
8679,01.09.21 klo 07.00.00 ap.,-13.538,90.672,,,,,,,
8680,01.09.21 klo 07.30.00 ap.,-13.323,90.965,,,,,,,
8681,01.09.21 klo 08.00.00 ap.,-13.366,90.647,,,,,,,
8682,01.09.21 klo 08.30.00 ap.,-13.023,90.745,,,,,,,
8683,01.09.21 klo 09.00.00 ap.,-12.980,90.305,,,,,,,
8684,01.09.21 klo 09.30.00 ap.,-12.937,89.890,,,,,,,
8685,01.09.21 klo 10.00.00 ap.,-12.551,90.012,,,,,,,
8686,01.09.21 klo 10.30.00 ap.,-12.551,90.842,,,,,,,
8687,01.09.21 klo 11.00.00 ap.,-11.779,90.232,,,,,,,
8688,01.09.21 klo 11.30.00 ap.,-11.393,89.890,,,,,,,
8689,01.09.21 klo 12.00.00 ip.,-11.178,90.525,,,,,,,
8690,01.09.21 klo 12.30.00 ip.,-11.007,90.110,,,,,,,
8691,01.09.21 klo 01.00.00 ip.,-10.878,90.232,,,,,,,
8692,01.09.21 klo 01.30.00 ip.,-10.878,89.499,,,,,,,
8693,01.09.21 klo 02.00.00 ip.,-11.178,88.913,,,,,,,
8694,01.09.21 klo 02.30.00 ip.,-11.393,89.060,,,,,,,
8695,01.09.21 klo 03.00.00 ip.,-11.822,89.109,,,,,,,
8696,01.09.21 klo 03.30.00 ip.,-12.036,88.620,,,,,,,
8697,01.09.21 klo 04.00.00 ip.,-12.551,89.499,,,,,,,
8698,01.09.21 klo 04.30.00 ip.,-12.680,89.621,,,,,,,
8699,01.09.21 klo 05.00.00 ip.,-12.809,90.891,,,,,,,
8700,01.09.21 klo 05.30.00 ip.,-12.508,89.353,,,,,,,
8701,01.09.21 klo 06.00.00 ip.,-12.465,88.107,,,,,,,
8702,01.09.21 klo 06.30.00 ip.,-12.680,89.621,,,,,,,
8703,01.09.21 klo 07.00.00 ip.,-12.551,89.426,,,,,,,
8704,01.09.21 klo 07.30.00 ip.,-12.208,88.767,,,,,,,
8705,01.09.21 klo 08.00.00 ip.,-11.951,88.278,,,,,,,
8706,01.09.21 klo 08.30.00 ip.,-11.951,88.327,,,,,,,
8707,01.09.21 klo 09.00.00 ip.,-11.607,88.083,,,,,,,
8708,01.09.21 klo 09.30.00 ip.,-11.221,87.839,,,,,,,
8709,01.09.21 klo 10.00.00 ip.,-11.307,88.449,,,,,,,
8710,01.09.21 klo 10.30.00 ip.,-11.393,88.645,,,,,,,
8711,01.09.21 klo 11.00.00 ip.,-10.964,87.888,,,,,,,
8712,01.09.21 klo 11.30.00 ip.,-10.320,86.984,,,,,,,
8713,01.10.21 klo 12.00.00 ap.,-10.192,88.913,,,,,,,
8714,01.10.21 klo 12.30.00 ap.,-10.192,89.182,,,,,,,
8715,01.10.21 klo 01.00.00 ap.,-10.063,87.057,,,,,,,
8716,01.10.21 klo 01.30.00 ap.,-9.763,87.546,,,,,,,
8717,01.10.21 klo 02.00.00 ap.,-9.677,87.277,,,,,,,
8718,01.10.21 klo 02.30.00 ap.,-9.677,86.838,,,,,,,
8719,01.10.21 klo 03.00.00 ap.,-9.848,88.425,,,,,,,
8720,01.10.21 klo 03.30.00 ap.,-9.848,87.985,,,,,,,
8721,01.10.21 klo 04.00.00 ap.,-10.063,88.278,,,,,,,
8722,01.10.21 klo 04.30.00 ap.,-10.192,88.327,,,,,,,
8723,01.10.21 klo 05.00.00 ap.,-9.891,86.911,,,,,,,
8724,01.10.21 klo 05.30.00 ap.,-9.720,87.741,,,,,,,
8725,01.10.21 klo 06.00.00 ap.,-9.977,87.521,,,,,,,
8726,01.10.21 klo 06.30.00 ap.,-10.492,88.913,,,,,,,
8727,01.10.21 klo 07.00.00 ap.,-10.578,87.814,,,,,,,
8728,01.10.21 klo 07.30.00 ap.,-10.706,88.352,,,,,,,
