"Plot Title:  20849250"
"#","Date Time, GMT+03:00","Temp, °C (LGR S/N: 20849250, SEN S/N: 20849250)","RH, % (LGR S/N: 20849250, SEN S/N: 20849250)","Coupler Detached (LGR S/N: 20849250)","End Of File (LGR S/N: 20849250)"
2469,10.07.20 klo 12.43.31 ap.,4.180,100.000,,
2470,10.07.20 klo 01.13.31 ap.,4.137,100.000,,
2471,10.07.20 klo 01.43.31 ap.,4.094,100.000,,
2472,10.07.20 klo 02.13.31 ap.,3.966,100.000,,
2473,10.07.20 klo 02.43.31 ap.,3.923,100.000,,
2474,10.07.20 klo 03.13.31 ap.,3.837,100.000,,
2475,10.07.20 klo 03.43.31 ap.,3.794,100.000,,
2476,10.07.20 klo 04.13.31 ap.,3.794,100.000,,
2477,10.07.20 klo 04.43.31 ap.,3.708,100.000,,
2478,10.07.20 klo 05.13.31 ap.,3.622,100.000,,
2479,10.07.20 klo 05.43.31 ap.,3.537,100.000,,
2480,10.07.20 klo 06.13.31 ap.,3.537,100.000,,
2481,10.07.20 klo 06.43.31 ap.,3.708,100.000,,
2482,10.07.20 klo 07.13.31 ap.,3.794,100.000,,
2483,10.07.20 klo 07.43.31 ap.,3.622,100.000,,
2484,10.07.20 klo 08.13.31 ap.,3.665,100.000,,
2485,10.07.20 klo 08.43.31 ap.,3.751,100.000,,
2486,10.07.20 klo 09.13.31 ap.,3.794,100.000,,
2487,10.07.20 klo 09.43.31 ap.,3.923,100.000,,
2488,10.07.20 klo 10.13.31 ap.,4.008,100.000,,
2489,10.07.20 klo 10.43.31 ap.,4.266,100.000,,
2490,10.07.20 klo 11.13.31 ap.,4.437,100.000,,
2491,10.07.20 klo 11.43.31 ap.,4.738,100.000,,
2492,10.07.20 klo 12.13.31 ip.,4.952,100.000,,
2493,10.07.20 klo 12.43.31 ip.,4.952,100.000,,
2494,10.07.20 klo 01.13.31 ip.,4.909,100.000,,
2495,10.07.20 klo 01.43.31 ip.,5.124,100.000,,
2496,10.07.20 klo 02.13.31 ip.,5.124,100.000,,
2497,10.07.20 klo 02.43.31 ip.,5.295,100.000,,
2498,10.07.20 klo 03.13.31 ip.,5.424,100.000,,
2499,10.07.20 klo 03.43.31 ip.,5.682,100.000,,
2500,10.07.20 klo 04.13.31 ip.,5.724,100.000,,
2501,10.07.20 klo 04.43.31 ip.,5.639,100.000,,
2502,10.07.20 klo 05.13.31 ip.,5.810,100.000,,
2503,10.07.20 klo 05.43.31 ip.,5.982,100.000,,
2504,10.07.20 klo 06.13.31 ip.,6.153,100.000,,
2505,10.07.20 klo 06.43.31 ip.,6.196,100.000,,
2506,10.07.20 klo 07.13.31 ip.,6.411,100.000,,
2507,10.07.20 klo 07.43.31 ip.,6.540,100.000,,
2508,10.07.20 klo 08.13.31 ip.,6.668,100.000,,
2509,10.07.20 klo 08.43.31 ip.,6.797,100.000,,
2510,10.07.20 klo 09.13.31 ip.,6.926,100.000,,
2511,10.07.20 klo 09.43.31 ip.,7.054,100.000,,
2512,10.07.20 klo 10.13.31 ip.,7.054,100.000,,
2513,10.07.20 klo 10.43.31 ip.,7.140,100.000,,
2514,10.07.20 klo 11.13.31 ip.,7.011,100.000,,
2515,10.07.20 klo 11.43.31 ip.,7.440,100.000,,
2516,10.08.20 klo 12.13.31 ap.,7.226,100.000,,
2517,10.08.20 klo 12.43.31 ap.,7.312,100.000,,
2518,10.08.20 klo 01.13.31 ap.,7.440,100.000,,
2519,10.08.20 klo 01.43.31 ap.,7.526,100.000,,
2520,10.08.20 klo 02.13.31 ap.,7.612,100.000,,
2521,10.08.20 klo 02.43.31 ap.,7.655,99.805,,
2522,10.08.20 klo 03.13.31 ap.,7.612,97.827,,
2523,10.08.20 klo 03.43.31 ap.,7.355,99.805,,
2524,10.08.20 klo 04.13.31 ap.,7.526,100.000,,
2525,10.08.20 klo 04.43.31 ap.,7.827,99.414,,
2526,10.08.20 klo 05.13.31 ap.,7.741,99.512,,
2527,10.08.20 klo 05.43.31 ap.,7.612,100.000,,
2528,10.08.20 klo 06.13.31 ap.,7.612,99.878,,
2529,10.08.20 klo 06.43.31 ap.,7.698,99.389,,
2530,10.08.20 klo 07.13.31 ap.,7.698,99.927,,
2531,10.08.20 klo 07.43.31 ap.,7.655,100.000,,
2532,10.08.20 klo 08.13.31 ap.,7.612,100.000,,
2533,10.08.20 klo 08.43.31 ap.,7.483,100.000,,
2534,10.08.20 klo 09.13.31 ap.,7.398,100.000,,
2535,10.08.20 klo 09.43.31 ap.,7.398,100.000,,
2536,10.08.20 klo 10.13.31 ap.,7.612,99.194,,
2537,10.08.20 klo 10.43.31 ap.,7.526,99.560,,
2538,10.08.20 klo 11.13.31 ap.,7.741,99.365,,
2539,10.08.20 klo 11.43.31 ap.,7.355,100.000,,
2540,10.08.20 klo 12.13.31 ip.,7.440,100.000,,
2541,10.08.20 klo 12.43.31 ip.,7.784,98.877,,
2542,10.08.20 klo 01.13.31 ip.,7.526,100.000,,
2543,10.08.20 klo 01.43.31 ip.,7.827,98.730,,
2544,10.08.20 klo 02.13.31 ip.,7.741,98.877,,
2545,10.08.20 klo 02.43.31 ip.,7.612,98.071,,
2546,10.08.20 klo 03.13.31 ip.,7.784,96.703,,
2547,10.08.20 klo 03.43.31 ip.,7.998,95.556,,
2548,10.08.20 klo 04.13.31 ip.,8.127,94.066,,
2549,10.08.20 klo 04.43.31 ip.,8.084,93.993,,
2550,10.08.20 klo 05.13.31 ip.,7.483,96.825,,
2551,10.08.20 klo 05.43.31 ip.,7.440,96.923,,
2552,10.08.20 klo 06.13.31 ip.,7.269,96.874,,
2553,10.08.20 klo 06.43.31 ip.,7.097,97.509,,
2554,10.08.20 klo 07.13.31 ip.,6.625,98.974,,
2555,10.08.20 klo 07.43.31 ip.,6.754,99.170,,
2556,10.08.20 klo 08.13.31 ip.,6.883,99.756,,
2557,10.08.20 klo 08.43.31 ip.,7.183,98.852,,
2558,10.08.20 klo 09.13.31 ip.,6.797,100.000,,
2559,10.08.20 klo 09.43.31 ip.,6.926,98.926,,
2560,10.08.20 klo 10.13.31 ip.,6.883,100.000,,
2561,10.08.20 klo 10.43.31 ip.,6.926,100.000,,
2562,10.08.20 klo 11.13.31 ip.,6.840,100.000,,
2563,10.08.20 klo 11.43.31 ip.,6.797,100.000,,
2564,10.09.20 klo 12.13.31 ap.,6.883,100.000,,
2565,10.09.20 klo 12.43.31 ap.,6.840,100.000,,
2566,10.09.20 klo 01.13.31 ap.,6.840,100.000,,
2567,10.09.20 klo 01.43.31 ap.,6.883,100.000,,
2568,10.09.20 klo 02.13.31 ap.,6.668,100.000,,
2569,10.09.20 klo 02.43.31 ap.,6.754,99.316,,
2570,10.09.20 klo 03.13.31 ap.,6.411,98.974,,
2571,10.09.20 klo 03.43.31 ap.,6.239,100.000,,
2572,10.09.20 klo 04.13.31 ap.,6.068,100.000,,
2573,10.09.20 klo 04.43.31 ap.,6.325,99.316,,
2574,10.09.20 klo 05.13.31 ap.,6.325,99.878,,
2575,10.09.20 klo 05.43.31 ap.,6.368,100.000,,
2576,10.09.20 klo 06.13.31 ap.,6.368,99.829,,
2577,10.09.20 klo 06.43.31 ap.,6.282,100.000,,
2578,10.09.20 klo 07.13.31 ap.,6.153,100.000,,
2579,10.09.20 klo 07.43.31 ap.,6.196,100.000,,
2580,10.09.20 klo 08.13.31 ap.,6.196,100.000,,
2581,10.09.20 klo 08.43.31 ap.,6.196,100.000,,
2582,10.09.20 klo 09.13.31 ap.,6.196,100.000,,
2583,10.09.20 klo 09.43.31 ap.,6.282,100.000,,
2584,10.09.20 klo 10.13.31 ap.,6.239,100.000,,
2585,10.09.20 klo 10.43.31 ap.,6.196,100.000,,
2586,10.09.20 klo 11.13.31 ap.,6.454,100.000,,
2587,10.09.20 klo 11.43.31 ap.,6.754,98.266,,
2588,10.09.20 klo 12.13.31 ip.,7.097,97.045,,
2589,10.09.20 klo 12.43.31 ip.,7.140,96.239,,
2590,10.09.20 klo 01.13.31 ip.,7.226,95.116,,
2591,10.09.20 klo 01.43.31 ip.,7.097,95.971,,
2592,10.09.20 klo 02.13.31 ip.,7.440,95.336,,
2593,10.09.20 klo 02.43.31 ip.,7.569,95.067,,
2594,10.09.20 klo 03.13.31 ip.,7.054,96.606,,
2595,10.09.20 klo 03.43.31 ip.,7.054,97.094,,
2596,10.09.20 klo 04.13.31 ip.,6.926,97.729,,
2597,10.09.20 klo 04.43.31 ip.,6.840,98.120,,
2598,10.09.20 klo 05.13.31 ip.,6.668,98.413,,
2599,10.09.20 klo 05.43.31 ip.,6.625,98.364,,
2600,10.09.20 klo 06.13.31 ip.,6.368,100.000,,
2601,10.09.20 klo 06.43.31 ip.,6.325,100.000,,
2602,10.09.20 klo 07.13.31 ip.,6.411,99.634,,
2603,10.09.20 klo 07.43.31 ip.,6.368,99.658,,
2604,10.09.20 klo 08.13.31 ip.,6.196,100.000,,
2605,10.09.20 klo 08.43.31 ip.,6.239,100.000,,
2606,10.09.20 klo 09.13.31 ip.,6.068,100.000,,
2607,10.09.20 klo 09.43.31 ip.,6.282,99.438,,
2608,10.09.20 klo 10.13.31 ip.,5.982,100.000,,
2609,10.09.20 klo 10.43.31 ip.,5.939,100.000,,
2610,10.09.20 klo 11.13.31 ip.,5.939,100.000,,
2611,10.09.20 klo 11.43.31 ip.,6.025,100.000,,
2612,10.10.20 klo 12.13.31 ap.,6.068,100.000,,
2613,10.10.20 klo 12.43.31 ap.,5.853,100.000,,
2614,10.10.20 klo 01.13.31 ap.,5.939,100.000,,
2615,10.10.20 klo 01.43.31 ap.,5.939,100.000,,
2616,10.10.20 klo 02.13.31 ap.,5.939,100.000,,
2617,10.10.20 klo 02.43.31 ap.,5.767,100.000,,
2618,10.10.20 klo 03.13.31 ap.,5.639,100.000,,
2619,10.10.20 klo 03.43.31 ap.,5.210,100.000,,
2620,10.10.20 klo 04.13.31 ap.,5.381,100.000,,
2621,10.10.20 klo 04.43.31 ap.,5.467,100.000,,
2622,10.10.20 klo 05.13.31 ap.,5.424,100.000,,
2623,10.10.20 klo 05.43.31 ap.,5.467,100.000,,
2624,10.10.20 klo 06.13.31 ap.,5.424,100.000,,
2625,10.10.20 klo 06.43.31 ap.,5.338,100.000,,
2626,10.10.20 klo 07.13.31 ap.,5.124,100.000,,
2627,10.10.20 klo 07.43.31 ap.,5.038,100.000,,
2628,10.10.20 klo 08.13.31 ap.,5.081,100.000,,
2629,10.10.20 klo 08.43.31 ap.,5.167,100.000,,
2630,10.10.20 klo 09.13.31 ap.,5.210,100.000,,
2631,10.10.20 klo 09.43.31 ap.,5.338,100.000,,
2632,10.10.20 klo 10.13.31 ap.,5.467,100.000,,
2633,10.10.20 klo 10.43.31 ap.,5.682,100.000,,
2634,10.10.20 klo 11.13.31 ap.,6.025,100.000,,
2635,10.10.20 klo 11.43.31 ap.,6.196,100.000,,
2636,10.10.20 klo 12.13.31 ip.,6.411,100.000,,
2637,10.10.20 klo 12.43.31 ip.,6.926,98.584,,
2638,10.10.20 klo 01.13.31 ip.,7.183,96.093,,
2639,10.10.20 klo 01.43.31 ip.,8.041,92.845,,
2640,10.10.20 klo 02.13.31 ip.,7.440,95.824,,
2641,10.10.20 klo 02.43.31 ip.,7.269,96.679,,
2642,10.10.20 klo 03.13.31 ip.,7.011,97.289,,
2643,10.10.20 klo 03.43.31 ip.,6.068,98.852,,
2644,10.10.20 klo 04.13.31 ip.,6.625,96.654,,
2645,10.10.20 klo 04.43.31 ip.,6.153,99.219,,
2646,10.10.20 klo 05.13.31 ip.,6.025,99.512,,
2647,10.10.20 klo 05.43.31 ip.,5.810,99.365,,
2648,10.10.20 klo 06.13.31 ip.,5.596,100.000,,
2649,10.10.20 klo 06.43.31 ip.,5.424,100.000,,
2650,10.10.20 klo 07.13.31 ip.,5.167,99.609,,
2651,10.10.20 klo 07.43.31 ip.,4.738,100.000,,
2652,10.10.20 klo 08.13.31 ip.,4.395,100.000,,
2653,10.10.20 klo 08.43.31 ip.,4.309,100.000,,
2654,10.10.20 klo 09.13.31 ip.,4.566,98.535,,
2655,10.10.20 klo 09.43.31 ip.,4.609,97.851,,
2656,10.10.20 klo 10.13.31 ip.,4.566,98.266,,
2657,10.10.20 klo 10.43.31 ip.,4.309,97.582,,
2658,10.10.20 klo 11.13.31 ip.,3.108,100.000,,
2659,10.10.20 klo 11.43.31 ip.,4.137,98.388,,
2660,10.11.20 klo 12.13.31 ap.,3.579,100.000,,
2661,10.11.20 klo 12.43.31 ap.,3.150,100.000,,
2662,10.11.20 klo 01.13.31 ap.,2.979,100.000,,
2663,10.11.20 klo 01.43.31 ap.,3.837,100.000,,
2664,10.11.20 klo 02.13.31 ap.,3.751,100.000,,
2665,10.11.20 klo 02.43.31 ap.,3.966,100.000,,
2666,10.11.20 klo 03.13.31 ap.,3.751,100.000,,
2667,10.11.20 klo 03.43.31 ap.,3.065,100.000,,
2668,10.11.20 klo 04.13.31 ap.,3.108,100.000,,
2669,10.11.20 klo 04.43.31 ap.,2.164,100.000,,
2670,10.11.20 klo 05.13.31 ap.,1.263,100.000,,
2671,10.11.20 klo 05.43.31 ap.,2.335,100.000,,
2672,10.11.20 klo 06.13.31 ap.,2.335,100.000,,
2673,10.11.20 klo 06.43.31 ap.,1.949,100.000,,
2674,10.11.20 klo 07.13.31 ap.,2.893,100.000,,
2675,10.11.20 klo 07.43.31 ap.,2.335,100.000,,
2676,10.11.20 klo 08.13.31 ap.,2.636,100.000,,
2677,10.11.20 klo 08.43.31 ap.,2.335,100.000,,
2678,10.11.20 klo 09.13.31 ap.,2.936,100.000,,
2679,10.11.20 klo 09.43.31 ap.,3.622,99.072,,
2680,10.11.20 klo 10.13.31 ap.,3.236,100.000,,
2681,10.11.20 klo 10.43.31 ap.,3.837,97.949,,
2682,10.11.20 klo 11.13.31 ap.,5.424,95.165,,
2683,10.11.20 klo 11.43.31 ap.,4.652,96.508,,
2684,10.11.20 klo 12.13.31 ip.,4.523,97.607,,
2685,10.11.20 klo 12.43.31 ip.,4.566,97.314,,
2686,10.11.20 klo 01.13.31 ip.,4.566,97.753,,
2687,10.11.20 klo 01.43.31 ip.,4.480,97.729,,
2688,10.11.20 klo 02.13.31 ip.,4.566,96.361,,
2689,10.11.20 klo 02.43.31 ip.,4.266,98.413,,
2690,10.11.20 klo 03.13.31 ip.,4.395,96.630,,
2691,10.11.20 klo 03.43.31 ip.,5.253,94.286,,
2692,10.11.20 klo 04.13.31 ip.,4.395,97.485,,
2693,10.11.20 klo 04.43.31 ip.,4.094,97.875,,
2694,10.11.20 klo 05.13.31 ip.,3.966,98.046,,
2695,10.11.20 klo 05.43.31 ip.,3.622,98.046,,
2696,10.11.20 klo 06.13.31 ip.,3.451,99.634,,
2697,10.11.20 klo 06.43.31 ip.,3.108,100.000,,
2698,10.11.20 klo 07.13.31 ip.,2.764,100.000,,
2699,10.11.20 klo 07.43.31 ip.,2.979,100.000,,
2700,10.11.20 klo 08.13.31 ip.,3.451,98.730,,
2701,10.11.20 klo 08.43.31 ip.,3.236,98.437,,
2702,10.11.20 klo 09.13.31 ip.,3.108,96.459,,
2703,10.11.20 klo 09.43.31 ip.,3.065,96.142,,
2704,10.11.20 klo 10.13.31 ip.,2.764,98.144,,
2705,10.11.20 klo 10.43.31 ip.,2.721,98.755,,
2706,10.11.20 klo 11.13.31 ip.,2.550,99.756,,
2707,10.11.20 klo 11.43.31 ip.,2.421,100.000,,
2708,10.12.20 klo 12.13.31 ap.,2.464,100.000,,
2709,10.12.20 klo 12.43.31 ap.,1.992,100.000,,
2710,10.12.20 klo 01.13.31 ap.,2.078,100.000,,
2711,10.12.20 klo 01.43.31 ap.,1.992,100.000,,
2712,10.12.20 klo 02.13.31 ap.,2.164,100.000,,
2713,10.12.20 klo 02.43.31 ap.,2.207,100.000,,
2714,10.12.20 klo 03.13.31 ap.,2.164,100.000,,
2715,10.12.20 klo 03.43.31 ap.,2.164,100.000,,
2716,10.12.20 klo 04.13.31 ap.,2.164,100.000,,
2717,10.12.20 klo 04.43.31 ap.,2.078,100.000,,
2718,10.12.20 klo 05.13.31 ap.,1.906,100.000,,
2719,10.12.20 klo 05.43.31 ap.,1.863,100.000,,
2720,10.12.20 klo 06.13.31 ap.,1.820,100.000,,
2721,10.12.20 klo 06.43.31 ap.,1.606,100.000,,
2722,10.12.20 klo 07.13.31 ap.,1.434,100.000,,
2723,10.12.20 klo 07.43.31 ap.,1.434,100.000,,
2724,10.12.20 klo 08.13.31 ap.,1.306,100.000,,
2725,10.12.20 klo 08.43.31 ap.,0.920,100.000,,
2726,10.12.20 klo 09.13.31 ap.,0.362,100.000,,
2727,10.12.20 klo 09.43.31 ap.,0.448,100.000,,
2728,10.12.20 klo 10.13.31 ap.,0.705,100.000,,
2729,10.12.20 klo 10.43.31 ap.,1.134,100.000,,
2730,10.12.20 klo 11.13.31 ap.,1.349,100.000,,
2731,10.12.20 klo 11.43.31 ap.,2.078,100.000,,
2732,10.12.20 klo 12.13.31 ip.,2.936,98.706,,
2733,10.12.20 klo 12.43.31 ip.,2.593,97.778,,
2734,10.12.20 klo 01.13.31 ip.,2.679,97.265,,
2735,10.12.20 klo 01.43.31 ip.,2.593,97.705,,
2736,10.12.20 klo 02.13.31 ip.,3.880,92.405,,
2737,10.12.20 klo 02.43.31 ip.,3.494,95.458,,
2738,10.12.20 klo 03.13.31 ip.,2.979,96.142,,
2739,10.12.20 klo 03.43.31 ip.,2.764,97.265,,
2740,10.12.20 klo 04.13.31 ip.,2.807,95.751,,
2741,10.12.20 klo 04.43.31 ip.,2.636,94.921,,
2742,10.12.20 klo 05.13.31 ip.,2.078,99.731,,
2743,10.12.20 klo 05.43.31 ip.,1.949,100.000,,
2744,10.12.20 klo 06.13.31 ip.,1.306,99.756,,
2745,10.12.20 klo 06.43.31 ip.,0.662,100.000,,
2746,10.12.20 klo 07.13.31 ip.,0.576,100.000,,
2747,10.12.20 klo 07.43.31 ip.,-0.110,100.000,,
2748,10.12.20 klo 08.13.31 ip.,0.190,100.000,,
2749,10.12.20 klo 08.43.31 ip.,0.190,100.000,,
2750,10.12.20 klo 09.13.31 ip.,-0.582,100.000,,
2751,10.12.20 klo 09.43.31 ip.,-0.410,100.000,,
2752,10.12.20 klo 10.13.31 ip.,-0.153,100.000,,
2753,10.12.20 klo 10.43.31 ip.,-0.282,100.000,,
2754,10.12.20 klo 11.13.31 ip.,-0.453,100.000,,
2755,10.12.20 klo 11.43.31 ip.,-0.110,100.000,,
2756,10.13.20 klo 12.13.31 ap.,0.019,100.000,,
2757,10.13.20 klo 12.43.31 ap.,-0.110,100.000,,
2758,10.13.20 klo 01.13.31 ap.,-0.367,100.000,,
2759,10.13.20 klo 01.43.31 ap.,-0.153,100.000,,
2760,10.13.20 klo 02.13.31 ap.,-0.325,100.000,,
2761,10.13.20 klo 02.43.31 ap.,-0.282,100.000,,
2762,10.13.20 klo 03.13.31 ap.,-0.367,100.000,,
2763,10.13.20 klo 03.43.31 ap.,-0.282,98.779,,
2764,10.13.20 klo 04.13.31 ap.,-0.410,97.778,,
2765,10.13.20 klo 04.43.31 ap.,-0.539,97.949,,
2766,10.13.20 klo 05.13.31 ap.,-0.496,96.899,,
2767,10.13.20 klo 05.43.31 ap.,-0.539,94.335,,
2768,10.13.20 klo 06.13.31 ap.,-0.754,95.556,,
2769,10.13.20 klo 06.43.31 ap.,-1.183,98.022,,
2770,10.13.20 klo 07.13.31 ap.,-1.440,97.338,,
2771,10.13.20 klo 07.43.31 ap.,-1.955,99.463,,
2772,10.13.20 klo 08.13.31 ap.,-1.654,98.486,,
2773,10.13.20 klo 08.43.31 ap.,-1.783,97.656,,
2774,10.13.20 klo 09.13.31 ap.,-2.555,98.730,,
2775,10.13.20 klo 09.43.31 ap.,-0.367,92.918,,
2776,10.13.20 klo 10.13.31 ap.,-1.311,96.044,,
2777,10.13.20 klo 10.43.31 ap.,0.576,90.525,,
2778,10.13.20 klo 11.13.31 ap.,0.791,89.158,,
2779,10.13.20 klo 11.43.31 ap.,0.362,87.717,,
2780,10.13.20 klo 12.13.31 ip.,0.276,90.745,,
2781,10.13.20 klo 12.43.31 ip.,0.920,89.792,,
2782,10.13.20 klo 01.13.31 ip.,0.104,91.673,,
2783,10.13.20 klo 01.43.31 ip.,-0.024,92.967,,
2784,10.13.20 klo 02.13.31 ip.,-0.196,94.505,,
2785,10.13.20 klo 02.43.31 ip.,-0.024,93.309,,
2786,10.13.20 klo 03.13.31 ip.,0.147,88.059,,
2787,10.13.20 klo 03.43.31 ip.,2.121,76.337,,
2788,10.13.20 klo 04.13.31 ip.,-0.024,84.811,,
2789,10.13.20 klo 04.43.31 ip.,0.448,81.172,,
2790,10.13.20 klo 05.13.31 ip.,-0.024,84.835,,
2791,10.13.20 klo 05.43.31 ip.,-0.110,78.779,,
2792,10.13.20 klo 06.13.31 ip.,-0.239,82.051,,
2793,10.13.20 klo 06.43.31 ip.,-0.153,81.392,,
2794,10.13.20 klo 07.13.31 ip.,-0.496,86.471,,
2795,10.13.20 klo 07.43.31 ip.,-0.539,90.281,,
2796,10.13.20 klo 08.13.31 ip.,-0.367,91.477,,
2797,10.13.20 klo 08.43.31 ip.,-0.410,90.867,,
2798,10.13.20 klo 09.13.31 ip.,-0.453,91.722,,
2799,10.13.20 klo 09.43.31 ip.,-0.367,91.966,,
2800,10.13.20 klo 10.13.31 ip.,-0.325,91.502,,
2801,10.13.20 klo 10.43.31 ip.,-0.325,91.453,,
2802,10.13.20 klo 11.13.31 ip.,-0.496,94.066,,
2803,10.13.20 klo 11.43.31 ip.,-0.496,92.161,,
2804,10.14.20 klo 12.13.31 ap.,-0.325,89.915,,
2805,10.14.20 klo 12.43.31 ap.,-0.882,92.796,,
2806,10.14.20 klo 01.13.31 ap.,-0.582,92.576,,
2807,10.14.20 klo 01.43.31 ap.,-1.054,94.042,,
2808,10.14.20 klo 02.13.31 ap.,-0.582,91.038,,
2809,10.14.20 klo 02.43.31 ap.,-1.183,92.479,,
2810,10.14.20 klo 03.13.31 ap.,-1.225,93.748,,
2811,10.14.20 klo 03.43.31 ap.,-1.483,95.409,,
2812,10.14.20 klo 04.13.31 ap.,-1.440,95.043,,
2813,10.14.20 klo 04.43.31 ap.,-0.968,91.575,,
2814,10.14.20 klo 05.13.31 ap.,-0.754,91.477,,
2815,10.14.20 klo 05.43.31 ap.,-0.668,90.354,,
2816,10.14.20 klo 06.13.31 ap.,-0.796,92.405,,
2817,10.14.20 klo 06.43.31 ap.,-0.882,93.309,,
2818,10.14.20 klo 07.13.31 ap.,0.104,89.670,,
2819,10.14.20 klo 07.43.31 ap.,0.233,89.939,,
2820,10.14.20 klo 08.13.31 ap.,0.877,89.377,,
2821,10.14.20 klo 08.43.31 ap.,0.448,90.916,,
2822,10.14.20 klo 09.13.31 ap.,0.791,91.893,,
2823,10.14.20 klo 09.43.31 ap.,0.748,96.679,,
2824,10.14.20 klo 10.13.31 ap.,0.662,98.706,,
2825,10.14.20 klo 10.43.31 ap.,1.306,96.288,,
2826,10.14.20 klo 11.13.31 ap.,1.349,97.485,,
2827,10.14.20 klo 11.43.31 ap.,1.692,96.850,,
2828,10.14.20 klo 12.13.31 ip.,2.078,96.410,,
2829,10.14.20 klo 12.43.31 ip.,2.207,96.288,,
2830,10.14.20 klo 01.13.31 ip.,2.121,97.118,,
2831,10.14.20 klo 01.43.31 ip.,2.078,98.364,,
2832,10.14.20 klo 02.13.31 ip.,2.335,96.777,,
2833,10.14.20 klo 02.43.31 ip.,2.249,99.048,,
2834,10.14.20 klo 03.13.31 ip.,2.679,98.486,,
2835,10.14.20 klo 03.43.31 ip.,2.464,98.339,,
2836,10.14.20 klo 04.13.31 ip.,2.078,99.585,,
2837,10.14.20 klo 04.43.31 ip.,1.992,99.853,,
2838,10.14.20 klo 05.13.31 ip.,1.863,100.000,,
2839,10.14.20 klo 05.43.31 ip.,0.834,98.730,,
2840,10.14.20 klo 06.13.31 ip.,0.705,99.023,,
2841,10.14.20 klo 06.43.31 ip.,0.748,99.634,,
2842,10.14.20 klo 07.13.31 ip.,1.220,87.741,,
2843,10.14.20 klo 07.43.31 ip.,1.048,85.983,,
2844,10.14.20 klo 08.13.31 ip.,0.533,85.690,,
2845,10.14.20 klo 08.43.31 ip.,1.005,82.027,,
2846,10.14.20 klo 09.13.31 ip.,0.748,83.175,,
2847,10.14.20 klo 09.43.31 ip.,-0.239,89.304,,
2848,10.14.20 klo 10.13.31 ip.,-0.110,89.524,,
2849,10.14.20 klo 10.43.31 ip.,-1.011,94.481,,
2850,10.14.20 klo 11.13.31 ip.,-0.796,96.435,,
2851,10.14.20 klo 11.43.31 ip.,-0.453,97.460,,
2852,10.15.20 klo 12.13.31 ap.,-0.325,96.581,,
2853,10.15.20 klo 12.43.31 ap.,-0.496,95.922,,
2854,10.15.20 klo 01.13.31 ap.,-0.325,93.455,,
2855,10.15.20 klo 01.43.31 ap.,-0.539,93.529,,
2856,10.15.20 klo 02.13.31 ap.,-0.796,92.479,,
2857,10.15.20 klo 02.43.31 ap.,-0.711,90.427,,
2858,10.15.20 klo 03.13.31 ap.,-0.711,90.672,,
2859,10.15.20 klo 03.43.31 ap.,-0.711,89.939,,
2860,10.15.20 klo 04.13.31 ap.,-0.796,91.160,,
2861,10.15.20 klo 04.43.31 ap.,-0.796,89.817,,
2862,10.15.20 klo 05.13.31 ap.,-0.839,90.085,,
2863,10.15.20 klo 05.43.31 ap.,-0.839,90.525,,
2864,10.15.20 klo 06.13.31 ap.,-0.668,89.524,,
2865,10.15.20 klo 06.43.31 ap.,-0.925,92.772,,
2866,10.15.20 klo 07.13.31 ap.,-1.011,94.139,,
2867,10.15.20 klo 07.43.31 ap.,-1.268,95.531,,
2868,10.15.20 klo 08.13.31 ap.,-1.054,94.945,,
2869,10.15.20 klo 08.43.31 ap.,-1.097,95.165,,
2870,10.15.20 klo 09.13.31 ap.,-0.668,93.162,,
2871,10.15.20 klo 09.43.31 ap.,-0.410,91.624,,
2872,10.15.20 klo 10.13.31 ap.,-0.239,90.989,,
2873,10.15.20 klo 10.43.31 ap.,-0.024,90.672,,
2874,10.15.20 klo 11.13.31 ap.,-0.067,94.628,,
2875,10.15.20 klo 11.43.31 ap.,0.019,94.066,,
2876,10.15.20 klo 12.13.31 ip.,-0.024,96.117,,
2877,10.15.20 klo 12.43.31 ip.,0.147,95.556,,
2878,10.15.20 klo 01.13.31 ip.,0.448,94.994,,
2879,10.15.20 klo 01.43.31 ip.,0.748,88.400,,
2880,10.15.20 klo 02.13.31 ip.,0.662,91.233,,
2881,10.15.20 klo 02.43.31 ip.,0.533,93.260,,
2882,10.15.20 klo 03.13.31 ip.,0.619,92.186,,
2883,10.15.20 klo 03.43.31 ip.,0.834,91.380,,
2884,10.15.20 klo 04.13.31 ip.,0.791,91.404,,
2885,10.15.20 klo 04.43.31 ip.,0.533,93.651,,
2886,10.15.20 klo 05.13.31 ip.,0.362,95.800,,
2887,10.15.20 klo 05.43.31 ip.,-0.196,97.998,,
2888,10.15.20 klo 06.13.31 ip.,-0.196,99.438,,
2889,10.15.20 klo 06.43.31 ip.,-0.282,98.877,,
2890,10.15.20 klo 07.13.31 ip.,-0.367,100.000,,
2891,10.15.20 klo 07.43.31 ip.,-0.367,99.609,,
2892,10.15.20 klo 08.13.31 ip.,-0.325,98.803,,
2893,10.15.20 klo 08.43.31 ip.,-0.282,99.805,,
2894,10.15.20 klo 09.13.31 ip.,-0.453,100.000,,
2895,10.15.20 klo 09.43.31 ip.,-0.496,100.000,,
2896,10.15.20 klo 10.13.31 ip.,-0.668,99.560,,
2897,10.15.20 klo 10.43.31 ip.,-0.796,100.000,,
2898,10.15.20 klo 11.13.31 ip.,-0.711,99.731,,
