"Plot Title:  20864572"
"#","Date Time, GMT+03:00","Temp, °C (LGR S/N: 20864572, SEN S/N: 20864572)","RH, % (LGR S/N: 20864572, SEN S/N: 20864572)","Coupler Detached (LGR S/N: 20864572)","End Of File (LGR S/N: 20864572)"
5247,11.26.20 klo 08.39.19 ip.,-6.974,99.560,,
5248,11.26.20 klo 09.09.19 ip.,-6.631,99.756,,
5249,11.26.20 klo 09.39.19 ip.,-6.931,99.463,,
5250,11.26.20 klo 10.09.19 ip.,-6.502,99.805,,
5251,11.26.20 klo 10.39.19 ip.,-6.416,99.878,,
5252,11.26.20 klo 11.09.19 ip.,-7.489,99.121,,
5253,11.26.20 klo 11.39.19 ip.,-7.832,99.145,,
5254,11.27.20 klo 12.09.19 ap.,-6.588,99.780,,
5255,11.27.20 klo 12.39.19 ap.,-6.202,100.000,,
5256,11.27.20 klo 01.09.19 ap.,-7.189,99.389,,
5257,11.27.20 klo 01.39.19 ap.,-7.660,99.072,,
5258,11.27.20 klo 02.09.19 ap.,-6.845,99.683,,
5259,11.27.20 klo 02.39.19 ap.,-6.373,99.829,,
5260,11.27.20 klo 03.09.19 ap.,-5.944,100.000,,
5261,11.27.20 klo 03.39.19 ap.,-5.515,100.000,,
5262,11.27.20 klo 04.09.19 ap.,-5.601,100.000,,
5263,11.27.20 klo 04.39.19 ap.,-5.944,100.000,,
5264,11.27.20 klo 05.09.19 ap.,-5.687,100.000,,
5265,11.27.20 klo 05.39.19 ap.,-5.902,100.000,,
5266,11.27.20 klo 06.09.19 ap.,-5.902,100.000,,
5267,11.27.20 klo 06.39.19 ap.,-5.730,100.000,,
5268,11.27.20 klo 07.09.19 ap.,-5.558,100.000,,
5269,11.27.20 klo 07.39.19 ap.,-5.430,100.000,,
5270,11.27.20 klo 08.09.19 ap.,-5.387,100.000,,
5271,11.27.20 klo 08.39.19 ap.,-5.515,100.000,,
5272,11.27.20 klo 09.09.19 ap.,-5.430,100.000,,
5273,11.27.20 klo 09.39.19 ap.,-5.086,100.000,,
5274,11.27.20 klo 10.09.19 ap.,-5.001,100.000,,
5275,11.27.20 klo 10.39.19 ap.,-4.700,100.000,,
5276,11.27.20 klo 11.09.19 ap.,-4.615,100.000,,
5277,11.27.20 klo 11.39.19 ap.,-4.143,100.000,,
5278,11.27.20 klo 12.09.19 ip.,-4.057,100.000,,
5279,11.27.20 klo 12.39.19 ip.,-3.328,100.000,,
5280,11.27.20 klo 01.09.19 ip.,-3.885,100.000,,
5281,11.27.20 klo 01.39.19 ip.,-4.186,100.000,,
5282,11.27.20 klo 02.09.19 ip.,-4.057,100.000,,
5283,11.27.20 klo 02.39.19 ip.,-3.542,100.000,,
5284,11.27.20 klo 03.09.19 ip.,-4.400,100.000,,
5285,11.27.20 klo 03.39.19 ip.,-3.714,100.000,,
5286,11.27.20 klo 04.09.19 ip.,-3.757,100.000,,
5287,11.27.20 klo 04.39.19 ip.,-3.628,100.000,,
5288,11.27.20 klo 05.09.19 ip.,-3.285,100.000,,
5289,11.27.20 klo 05.39.19 ip.,-3.113,100.000,,
5290,11.27.20 klo 06.09.19 ip.,-3.285,100.000,,
5291,11.27.20 klo 06.39.19 ip.,-3.285,100.000,,
5292,11.27.20 klo 07.09.19 ip.,-2.941,100.000,,
5293,11.27.20 klo 07.39.19 ip.,-3.499,100.000,,
5294,11.27.20 klo 08.09.19 ip.,-3.928,100.000,,
5295,11.27.20 klo 08.39.19 ip.,-3.242,100.000,,
5296,11.27.20 klo 09.09.19 ip.,-2.899,100.000,,
5297,11.27.20 klo 09.39.19 ip.,-2.770,100.000,,
5298,11.27.20 klo 10.09.19 ip.,-3.499,100.000,,
5299,11.27.20 klo 10.39.19 ip.,-3.456,100.000,,
5300,11.27.20 klo 11.09.19 ip.,-3.456,100.000,,
5301,11.27.20 klo 11.39.19 ip.,-3.799,100.000,,
5302,11.28.20 klo 12.09.19 ap.,-3.499,100.000,,
5303,11.28.20 klo 12.39.19 ap.,-3.370,100.000,,
5304,11.28.20 klo 01.09.19 ap.,-3.413,100.000,,
5305,11.28.20 klo 01.39.19 ap.,-3.628,100.000,,
5306,11.28.20 klo 02.09.19 ap.,-3.242,100.000,,
5307,11.28.20 klo 02.39.19 ap.,-3.499,100.000,,
5308,11.28.20 klo 03.09.19 ap.,-3.714,100.000,,
5309,11.28.20 klo 03.39.19 ap.,-4.443,100.000,,
5310,11.28.20 klo 04.09.19 ap.,-5.172,100.000,,
5311,11.28.20 klo 04.39.19 ap.,-4.743,100.000,,
5312,11.28.20 klo 05.09.19 ap.,-5.558,100.000,,
5313,11.28.20 klo 05.39.19 ap.,-5.730,100.000,,
5314,11.28.20 klo 06.09.19 ap.,-5.773,100.000,,
5315,11.28.20 klo 06.39.19 ap.,-5.644,100.000,,
5316,11.28.20 klo 07.09.19 ap.,-4.615,100.000,,
5317,11.28.20 klo 07.39.19 ap.,-4.357,100.000,,
5318,11.28.20 klo 08.09.19 ap.,-4.743,100.000,,
5319,11.28.20 klo 08.39.19 ap.,-4.357,100.000,,
5320,11.28.20 klo 09.09.19 ap.,-3.757,100.000,,
5321,11.28.20 klo 09.39.19 ap.,-2.770,100.000,,
5322,11.28.20 klo 10.09.19 ap.,-2.512,100.000,,
5323,11.28.20 klo 10.39.19 ap.,-2.384,100.000,,
5324,11.28.20 klo 11.09.19 ap.,-1.955,100.000,,
5325,11.28.20 klo 11.39.19 ap.,-1.998,100.000,,
5326,11.28.20 klo 12.09.19 ip.,-1.955,100.000,,
5327,11.28.20 klo 12.39.19 ip.,-2.041,100.000,,
5328,11.28.20 klo 01.09.19 ip.,-2.083,100.000,,
5329,11.28.20 klo 01.39.19 ip.,-2.255,100.000,,
5330,11.28.20 klo 02.09.19 ip.,-1.955,100.000,,
5331,11.28.20 klo 02.39.19 ip.,-1.569,100.000,,
5332,11.28.20 klo 03.09.19 ip.,-1.569,100.000,,
5333,11.28.20 klo 03.39.19 ip.,-1.740,100.000,,
5334,11.28.20 klo 04.09.19 ip.,-1.440,100.000,,
5335,11.28.20 klo 04.39.19 ip.,-2.083,100.000,,
5336,11.28.20 klo 05.09.19 ip.,-2.770,100.000,,
5337,11.28.20 klo 05.39.19 ip.,-2.212,100.000,,
5338,11.28.20 klo 06.09.19 ip.,-2.384,100.000,,
5339,11.28.20 klo 06.39.19 ip.,-2.941,100.000,,
5340,11.28.20 klo 07.09.19 ip.,-2.470,100.000,,
5341,11.28.20 klo 07.39.19 ip.,-2.727,100.000,,
5342,11.28.20 klo 08.09.19 ip.,-3.671,100.000,,
5343,11.28.20 klo 08.39.19 ip.,-4.271,100.000,,
5344,11.28.20 klo 09.09.19 ip.,-4.228,100.000,,
5345,11.28.20 klo 09.39.19 ip.,-4.915,100.000,,
5346,11.28.20 klo 10.09.19 ip.,-4.615,100.000,,
5347,11.28.20 klo 10.39.19 ip.,-5.129,100.000,,
5348,11.28.20 klo 11.09.19 ip.,-5.387,100.000,,
5349,11.28.20 klo 11.39.19 ip.,-5.730,100.000,,
5350,11.29.20 klo 12.09.19 ap.,-6.331,100.000,,
5351,11.29.20 klo 12.39.19 ap.,-6.631,99.902,,
5352,11.29.20 klo 01.09.19 ap.,-6.545,99.976,,
5353,11.29.20 klo 01.39.19 ap.,-7.360,99.438,,
5354,11.29.20 klo 02.09.19 ap.,-5.816,100.000,,
5355,11.29.20 klo 02.39.19 ap.,-5.044,100.000,,
5356,11.29.20 klo 03.09.19 ap.,-5.258,100.000,,
5357,11.29.20 klo 03.39.19 ap.,-4.657,100.000,,
5358,11.29.20 klo 04.09.19 ap.,-4.615,100.000,,
5359,11.29.20 klo 04.39.19 ap.,-4.486,100.000,,
5360,11.29.20 klo 05.09.19 ap.,-5.086,100.000,,
5361,11.29.20 klo 05.39.19 ap.,-5.215,100.000,,
5362,11.29.20 klo 06.09.19 ap.,-4.958,100.000,,
5363,11.29.20 klo 06.39.19 ap.,-5.129,100.000,,
5364,11.29.20 klo 07.09.19 ap.,-4.958,100.000,,
5365,11.29.20 klo 07.39.19 ap.,-4.700,100.000,,
5366,11.29.20 klo 08.09.19 ap.,-4.915,100.000,,
5367,11.29.20 klo 08.39.19 ap.,-4.572,100.000,,
5368,11.29.20 klo 09.09.19 ap.,-4.872,100.000,,
5369,11.29.20 klo 09.39.19 ap.,-4.657,100.000,,
5370,11.29.20 klo 10.09.19 ap.,-4.529,100.000,,
5371,11.29.20 klo 10.39.19 ap.,-4.100,100.000,,
5372,11.29.20 klo 11.09.19 ap.,-4.014,100.000,,
5373,11.29.20 klo 11.39.19 ap.,-3.285,100.000,,
5374,11.29.20 klo 12.09.19 ip.,-3.499,100.000,,
5375,11.29.20 klo 12.39.19 ip.,-3.885,100.000,,
5376,11.29.20 klo 01.09.19 ip.,-4.186,100.000,,
5377,11.29.20 klo 01.39.19 ip.,-3.799,100.000,,
5378,11.29.20 klo 02.09.19 ip.,-3.628,100.000,,
5379,11.29.20 klo 02.39.19 ip.,-3.499,100.000,,
5380,11.29.20 klo 03.09.19 ip.,-3.413,100.000,,
5381,11.29.20 klo 03.39.19 ip.,-3.456,100.000,,
5382,11.29.20 klo 04.09.19 ip.,-3.285,100.000,,
5383,11.29.20 klo 04.39.19 ip.,-3.885,100.000,,
5384,11.29.20 klo 05.09.19 ip.,-3.456,100.000,,
5385,11.29.20 klo 05.39.19 ip.,-3.456,100.000,,
5386,11.29.20 klo 06.09.19 ip.,-3.628,100.000,,
5387,11.29.20 klo 06.39.19 ip.,-3.885,100.000,,
5388,11.29.20 klo 07.09.19 ip.,-3.928,100.000,,
5389,11.29.20 klo 07.39.19 ip.,-3.542,100.000,,
5390,11.29.20 klo 08.09.19 ip.,-3.413,100.000,,
5391,11.29.20 klo 08.39.19 ip.,-2.555,100.000,,
5392,11.29.20 klo 09.09.19 ip.,-3.156,100.000,,
5393,11.29.20 klo 09.39.19 ip.,-3.027,100.000,,
5394,11.29.20 klo 10.09.19 ip.,-2.984,100.000,,
5395,11.29.20 klo 10.39.19 ip.,-2.856,100.000,,
5396,11.29.20 klo 11.09.19 ip.,-3.285,100.000,,
5397,11.29.20 klo 11.39.19 ip.,-3.242,100.000,,
5398,11.30.20 klo 12.09.19 ap.,-2.984,100.000,,
5399,11.30.20 klo 12.39.19 ap.,-3.156,100.000,,
5400,11.30.20 klo 01.09.19 ap.,-3.671,100.000,,
5401,11.30.20 klo 01.39.19 ap.,-2.984,100.000,,
5402,11.30.20 klo 02.09.19 ap.,-3.499,100.000,,
5403,11.30.20 klo 02.39.19 ap.,-3.628,100.000,,
5404,11.30.20 klo 03.09.19 ap.,-3.585,100.000,,
5405,11.30.20 klo 03.39.19 ap.,-3.585,100.000,,
5406,11.30.20 klo 04.09.19 ap.,-3.542,100.000,,
5407,11.30.20 klo 04.39.19 ap.,-3.799,100.000,,
5408,11.30.20 klo 05.09.19 ap.,-5.816,99.731,,
5409,11.30.20 klo 05.39.19 ap.,-6.202,100.000,,
5410,11.30.20 klo 06.09.19 ap.,-6.459,99.658,,
5411,11.30.20 klo 06.39.19 ap.,-7.060,99.902,,
5412,11.30.20 klo 07.09.19 ap.,-6.931,99.463,,
5413,11.30.20 klo 07.39.19 ap.,-8.047,99.560,,
5414,11.30.20 klo 08.09.19 ap.,-7.918,99.072,,
5415,11.30.20 klo 08.39.19 ap.,-7.489,99.365,,
5416,11.30.20 klo 09.09.19 ap.,-7.189,99.585,,
5417,11.30.20 klo 09.39.19 ap.,-7.274,99.267,,
5418,11.30.20 klo 10.09.19 ap.,-7.489,98.999,,
5419,11.30.20 klo 10.39.19 ap.,-7.832,98.901,,
5420,11.30.20 klo 11.09.19 ap.,-7.532,99.512,,
5421,11.30.20 klo 11.39.19 ap.,-7.832,98.974,,
5422,11.30.20 klo 12.09.19 ip.,-7.789,99.048,,
5423,11.30.20 klo 12.39.19 ip.,-7.660,99.194,,
5424,11.30.20 klo 01.09.19 ip.,-7.961,98.901,,
5425,11.30.20 klo 01.39.19 ip.,-7.789,99.096,,
5426,11.30.20 klo 02.09.19 ip.,-7.403,99.438,,
5427,11.30.20 klo 02.39.19 ip.,-7.575,99.194,,
5428,11.30.20 klo 03.09.19 ip.,-7.660,99.292,,
5429,11.30.20 klo 03.39.19 ip.,-8.218,98.755,,
5430,11.30.20 klo 04.09.19 ip.,-8.261,98.803,,
5431,11.30.20 klo 04.39.19 ip.,-8.476,98.510,,
5432,11.30.20 klo 05.09.19 ip.,-8.733,98.413,,
5433,11.30.20 klo 05.39.19 ip.,-9.119,98.095,,
5434,11.30.20 klo 06.09.19 ip.,-9.205,98.120,,
5435,11.30.20 klo 06.39.19 ip.,-9.291,98.046,,
5436,11.30.20 klo 07.09.19 ip.,-9.419,97.973,,
5437,11.30.20 klo 07.39.19 ip.,-9.462,97.802,,
5438,11.30.20 klo 08.09.19 ip.,-9.548,97.851,,
5439,11.30.20 klo 08.39.19 ip.,-9.462,97.875,,
5440,11.30.20 klo 09.09.19 ip.,-9.419,97.924,,
5441,11.30.20 klo 09.39.19 ip.,-9.291,98.022,,
5442,11.30.20 klo 10.09.19 ip.,-9.462,97.949,,
5443,11.30.20 klo 10.39.19 ip.,-9.334,97.998,,
5444,11.30.20 klo 11.09.19 ip.,-9.033,98.144,,
5445,11.30.20 klo 11.39.19 ip.,-9.033,98.071,,
5446,12.01.20 klo 12.09.19 ap.,-9.033,98.242,,
5447,12.01.20 klo 12.39.19 ap.,-8.819,98.242,,
5448,12.01.20 klo 01.09.19 ap.,-8.862,98.144,,
5449,12.01.20 klo 01.39.19 ap.,-8.218,98.730,,
5450,12.01.20 klo 02.09.19 ap.,-8.304,98.706,,
5451,12.01.20 klo 02.39.19 ap.,-8.089,98.755,,
5452,12.01.20 klo 03.09.19 ap.,-8.304,98.535,,
5453,12.01.20 klo 03.39.19 ap.,-8.347,98.657,,
5454,12.01.20 klo 04.09.19 ap.,-8.132,98.730,,
5455,12.01.20 klo 04.39.19 ap.,-7.660,99.341,,
5456,12.01.20 klo 05.09.19 ap.,-7.575,99.145,,
5457,12.01.20 klo 05.39.19 ap.,-6.845,99.609,,
5458,12.01.20 klo 06.09.19 ap.,-6.459,100.000,,
5459,12.01.20 klo 06.39.19 ap.,-5.344,100.000,,
5460,12.01.20 klo 07.09.19 ap.,-4.915,100.000,,
5461,12.01.20 klo 07.39.19 ap.,-5.344,100.000,,
5462,12.01.20 klo 08.09.19 ap.,-5.473,100.000,,
5463,12.01.20 klo 08.39.19 ap.,-6.373,99.878,,
5464,12.01.20 klo 09.09.19 ap.,-5.473,100.000,,
5465,12.01.20 klo 09.39.19 ap.,-5.001,100.000,,
5466,12.01.20 klo 10.09.19 ap.,-5.172,100.000,,
5467,12.01.20 klo 10.39.19 ap.,-5.344,100.000,,
5468,12.01.20 klo 11.09.19 ap.,-5.558,100.000,,
5469,12.01.20 klo 11.39.19 ap.,-6.073,99.927,,
5470,12.01.20 klo 12.09.19 ip.,-6.674,99.389,,
5471,12.01.20 klo 12.39.19 ip.,-6.459,98.828,,
5472,12.01.20 klo 01.09.19 ip.,-6.760,97.705,,
5473,12.01.20 klo 01.39.19 ip.,-7.360,96.874,,
5474,12.01.20 klo 02.09.19 ip.,-7.360,95.409,,
5475,12.01.20 klo 02.39.19 ip.,-6.717,94.725,,
5476,12.01.20 klo 03.09.19 ip.,-7.146,93.919,,
5477,12.01.20 klo 03.39.19 ip.,-6.631,95.336,,
5478,12.01.20 klo 04.09.19 ip.,-6.845,93.333,,
5479,12.01.20 klo 04.39.19 ip.,-6.717,91.331,,
5480,12.01.20 klo 05.09.19 ip.,-7.060,93.040,,
5481,12.01.20 klo 05.39.19 ip.,-6.760,93.626,,
5482,12.01.20 klo 06.09.19 ip.,-6.802,94.799,,
5483,12.01.20 klo 06.39.19 ip.,-6.674,92.918,,
5484,12.01.20 klo 07.09.19 ip.,-6.202,93.504,,
5485,12.01.20 klo 07.39.19 ip.,-6.545,96.117,,
5486,12.01.20 klo 08.09.19 ip.,-6.373,96.972,,
5487,12.01.20 klo 08.39.19 ip.,-6.717,98.120,,
5488,12.01.20 klo 09.09.19 ip.,-7.746,99.341,,
5489,12.01.20 klo 09.39.19 ip.,-7.231,99.976,,
5490,12.01.20 klo 10.09.19 ip.,-6.717,100.000,,
5491,12.01.20 klo 10.39.19 ip.,-7.060,100.000,,
5492,12.01.20 klo 11.09.19 ip.,-6.588,100.000,,
5493,12.01.20 klo 11.39.19 ip.,-6.888,100.000,,
5494,12.02.20 klo 12.09.19 ap.,-7.017,100.000,,
5495,12.02.20 klo 12.39.19 ap.,-6.931,99.634,,
5496,12.02.20 klo 01.09.19 ap.,-7.317,99.683,,
5497,12.02.20 klo 01.39.19 ap.,-7.189,99.707,,
5498,12.02.20 klo 02.09.19 ap.,-7.789,98.803,,
5499,12.02.20 klo 02.39.19 ap.,-8.347,98.071,,
5500,12.02.20 klo 03.09.19 ap.,-8.261,98.559,,
5501,12.02.20 klo 03.39.19 ap.,-7.703,99.902,,
5502,12.02.20 klo 04.09.19 ap.,-7.575,99.365,,
5503,12.02.20 klo 04.39.19 ap.,-7.189,99.267,,
5504,12.02.20 klo 05.09.19 ap.,-7.403,99.267,,
5505,12.02.20 klo 05.39.19 ap.,-7.060,99.121,,
5506,12.02.20 klo 06.09.19 ap.,-6.888,98.755,,
5507,12.02.20 klo 06.39.19 ap.,-7.060,98.950,,
5508,12.02.20 klo 07.09.19 ap.,-7.489,97.460,,
5509,12.02.20 klo 07.39.19 ap.,-7.660,97.216,,
5510,12.02.20 klo 08.09.19 ap.,-7.961,97.241,,
5511,12.02.20 klo 08.39.19 ap.,-8.089,96.923,,
5512,12.02.20 klo 09.09.19 ap.,-8.261,96.410,,
5513,12.02.20 klo 09.39.19 ap.,-8.304,96.435,,
5514,12.02.20 klo 10.09.19 ap.,-8.304,95.287,,
5515,12.02.20 klo 10.39.19 ap.,-8.433,96.361,,
5516,12.02.20 klo 11.09.19 ap.,-8.519,97.436,,
5517,12.02.20 klo 11.39.19 ap.,-8.132,93.822,,
5518,12.02.20 klo 12.09.19 ip.,-8.132,94.335,,
5519,12.02.20 klo 12.39.19 ip.,-7.746,93.382,,
5520,12.02.20 klo 01.09.19 ip.,-7.274,92.821,,
5521,12.02.20 klo 01.39.19 ip.,-6.459,91.868,,
5522,12.02.20 klo 02.09.19 ip.,-6.674,93.626,,
5523,12.02.20 klo 02.39.19 ip.,-6.202,93.016,,
5524,12.02.20 klo 03.09.19 ip.,-5.558,92.918,,
5525,12.02.20 klo 03.39.19 ip.,-6.373,94.212,,
5526,12.02.20 klo 04.09.19 ip.,-6.202,94.750,,
5527,12.02.20 klo 04.39.19 ip.,-5.644,94.335,,
5528,12.02.20 klo 05.09.19 ip.,-4.572,92.796,,
5529,12.02.20 klo 05.39.19 ip.,-3.885,92.625,,
5530,12.02.20 klo 06.09.19 ip.,-3.928,93.040,,
5531,12.02.20 klo 06.39.19 ip.,-4.657,93.382,,
5532,12.02.20 klo 07.09.19 ip.,-4.615,93.846,,
5533,12.02.20 klo 07.39.19 ip.,-3.842,92.869,,
5534,12.02.20 klo 08.09.19 ip.,-3.456,92.918,,
5535,12.02.20 klo 08.39.19 ip.,-4.357,93.529,,
5536,12.02.20 klo 09.09.19 ip.,-5.344,94.383,,
5537,12.02.20 klo 09.39.19 ip.,-4.743,94.676,,
5538,12.02.20 klo 10.09.19 ip.,-4.915,95.946,,
5539,12.02.20 klo 10.39.19 ip.,-5.816,94.750,,
5540,12.02.20 klo 11.09.19 ip.,-7.575,100.000,,
5541,12.02.20 klo 11.39.19 ip.,-7.832,100.000,,
5542,12.03.20 klo 12.09.19 ap.,-7.060,99.683,,
5543,12.03.20 klo 12.39.19 ap.,-6.717,99.219,,
5544,12.03.20 klo 01.09.19 ap.,-6.631,98.168,,
5545,12.03.20 klo 01.39.19 ap.,-7.446,99.048,,
5546,12.03.20 klo 02.09.19 ap.,-7.660,98.779,,
5547,12.03.20 klo 02.39.19 ap.,-7.832,98.706,,
5548,12.03.20 klo 03.09.19 ap.,-7.703,98.584,,
5549,12.03.20 klo 03.39.19 ap.,-7.961,98.706,,
5550,12.03.20 klo 04.09.19 ap.,-7.789,98.803,,
5551,12.03.20 klo 04.39.19 ap.,-7.446,99.121,,
5552,12.03.20 klo 05.09.19 ap.,-7.060,99.341,,
5553,12.03.20 klo 05.39.19 ap.,-6.931,99.512,,
5554,12.03.20 klo 06.09.19 ap.,-6.802,99.512,,
5555,12.03.20 klo 06.39.19 ap.,-6.760,99.560,,
5556,12.03.20 klo 07.09.19 ap.,-6.760,99.560,,
5557,12.03.20 klo 07.39.19 ap.,-6.674,99.634,,
5558,12.03.20 klo 08.09.19 ap.,-6.631,99.609,,
5559,12.03.20 klo 08.39.19 ap.,-6.459,99.829,,
5560,12.03.20 klo 09.09.19 ap.,-6.159,100.000,,
5561,12.03.20 klo 09.39.19 ap.,-5.902,100.000,,
5562,12.03.20 klo 10.09.19 ap.,-5.558,100.000,,
5563,12.03.20 klo 10.39.19 ap.,-5.172,100.000,,
5564,12.03.20 klo 11.09.19 ap.,-4.829,100.000,,
5565,12.03.20 klo 11.39.19 ap.,-4.486,100.000,,
5566,12.03.20 klo 12.09.19 ip.,-4.228,100.000,,
5567,12.03.20 klo 12.39.19 ip.,-4.014,100.000,,
5568,12.03.20 klo 01.09.19 ip.,-3.885,100.000,,
5569,12.03.20 klo 01.39.19 ip.,-3.757,100.000,,
5570,12.03.20 klo 02.09.19 ip.,-3.628,100.000,,
5571,12.03.20 klo 02.39.19 ip.,-3.628,100.000,,
5572,12.03.20 klo 03.09.19 ip.,-3.714,100.000,,
5573,12.03.20 klo 03.39.19 ip.,-3.757,100.000,,
5574,12.03.20 klo 04.09.19 ip.,-3.971,100.000,,
5575,12.03.20 klo 04.39.19 ip.,-4.100,100.000,,
5576,12.03.20 klo 05.09.19 ip.,-4.271,100.000,,
5577,12.03.20 klo 05.39.19 ip.,-4.228,100.000,,
5578,12.03.20 klo 06.09.19 ip.,-4.314,100.000,,
5579,12.03.20 klo 06.39.19 ip.,-4.271,100.000,,
5580,12.03.20 klo 07.09.19 ip.,-4.186,100.000,,
5581,12.03.20 klo 07.39.19 ip.,-4.057,100.000,,
5582,12.03.20 klo 08.09.19 ip.,-3.885,100.000,,
5583,12.03.20 klo 08.39.19 ip.,-3.799,100.000,,
5584,12.03.20 klo 09.09.19 ip.,-3.714,100.000,,
5585,12.03.20 klo 09.39.19 ip.,-3.671,100.000,,
5586,12.03.20 klo 10.09.19 ip.,-3.714,100.000,,
5587,12.03.20 klo 10.39.19 ip.,-3.714,100.000,,
5588,12.03.20 klo 11.09.19 ip.,-3.799,100.000,,
5589,12.03.20 klo 11.39.19 ip.,-3.799,100.000,,
5590,12.04.20 klo 12.09.19 ap.,-3.799,100.000,,
5591,12.04.20 klo 12.39.19 ap.,-3.842,100.000,,
5592,12.04.20 klo 01.09.19 ap.,-3.842,100.000,,
5593,12.04.20 klo 01.39.19 ap.,-3.842,100.000,,
5594,12.04.20 klo 02.09.19 ap.,-3.885,100.000,,
5595,12.04.20 klo 02.39.19 ap.,-4.014,100.000,,
5596,12.04.20 klo 03.09.19 ap.,-4.014,100.000,,
5597,12.04.20 klo 03.39.19 ap.,-4.057,100.000,,
5598,12.04.20 klo 04.09.19 ap.,-4.014,100.000,,
5599,12.04.20 klo 04.39.19 ap.,-3.928,100.000,,
5600,12.04.20 klo 05.09.19 ap.,-3.928,100.000,,
5601,12.04.20 klo 05.39.19 ap.,-4.057,100.000,,
5602,12.04.20 klo 06.09.19 ap.,-4.143,100.000,,
5603,12.04.20 klo 06.39.19 ap.,-4.100,100.000,,
5604,12.04.20 klo 07.09.19 ap.,-4.186,100.000,,
5605,12.04.20 klo 07.39.19 ap.,-4.186,100.000,,
5606,12.04.20 klo 08.09.19 ap.,-4.271,100.000,,
5607,12.04.20 klo 08.39.19 ap.,-4.357,100.000,,
5608,12.04.20 klo 09.09.19 ap.,-4.357,100.000,,
5609,12.04.20 klo 09.39.19 ap.,-4.314,100.000,,
5610,12.04.20 klo 10.09.19 ap.,-4.314,100.000,,
5611,12.04.20 klo 10.39.19 ap.,-4.357,100.000,,
5612,12.04.20 klo 11.09.19 ap.,-4.400,100.000,,
5613,12.04.20 klo 11.39.19 ap.,-4.443,100.000,,
5614,12.04.20 klo 12.09.19 ip.,-4.443,100.000,,
5615,12.04.20 klo 12.39.19 ip.,-4.486,100.000,,
5616,12.04.20 klo 01.09.19 ip.,-4.529,100.000,,
5617,12.04.20 klo 01.39.19 ip.,-4.615,100.000,,
5618,12.04.20 klo 02.09.19 ip.,-4.615,100.000,,
5619,12.04.20 klo 02.39.19 ip.,-4.657,100.000,,
5620,12.04.20 klo 03.09.19 ip.,-4.743,100.000,,
5621,12.04.20 klo 03.39.19 ip.,-4.743,100.000,,
5622,12.04.20 klo 04.09.19 ip.,-4.743,100.000,,
5623,12.04.20 klo 04.39.19 ip.,-4.743,100.000,,
5624,12.04.20 klo 05.09.19 ip.,-4.743,100.000,,
5625,12.04.20 klo 05.39.19 ip.,-4.786,100.000,,
5626,12.04.20 klo 06.09.19 ip.,-4.829,100.000,,
5627,12.04.20 klo 06.39.19 ip.,-4.915,100.000,,
5628,12.04.20 klo 07.09.19 ip.,-4.915,100.000,,
5629,12.04.20 klo 07.39.19 ip.,-4.958,100.000,,
5630,12.04.20 klo 08.09.19 ip.,-4.958,100.000,,
5631,12.04.20 klo 08.39.19 ip.,-4.915,100.000,,
5632,12.04.20 klo 09.09.19 ip.,-4.829,100.000,,
5633,12.04.20 klo 09.39.19 ip.,-4.786,100.000,,
5634,12.04.20 klo 10.09.19 ip.,-4.872,100.000,,
5635,12.04.20 klo 10.39.19 ip.,-4.915,100.000,,
5636,12.04.20 klo 11.09.19 ip.,-4.872,100.000,,
5637,12.04.20 klo 11.39.19 ip.,-4.872,100.000,,
5638,12.05.20 klo 12.09.19 ap.,-4.915,100.000,,
5639,12.05.20 klo 12.39.19 ap.,-5.044,100.000,,
5640,12.05.20 klo 01.09.19 ap.,-5.172,100.000,,
5641,12.05.20 klo 01.39.19 ap.,-5.430,100.000,,
5642,12.05.20 klo 02.09.19 ap.,-5.687,100.000,,
5643,12.05.20 klo 02.39.19 ap.,-5.730,100.000,,
5644,12.05.20 klo 03.09.19 ap.,-5.902,100.000,,
5645,12.05.20 klo 03.39.19 ap.,-6.116,100.000,,
5646,12.05.20 klo 04.09.19 ap.,-6.245,100.000,,
5647,12.05.20 klo 04.39.19 ap.,-6.202,100.000,,
5648,12.05.20 klo 05.09.19 ap.,-6.245,100.000,,
5649,12.05.20 klo 05.39.19 ap.,-6.502,100.000,,
5650,12.05.20 klo 06.09.19 ap.,-6.717,99.780,,
5651,12.05.20 klo 06.39.19 ap.,-6.373,100.000,,
5652,12.05.20 klo 07.09.19 ap.,-6.373,99.976,,
5653,12.05.20 klo 07.39.19 ap.,-6.459,99.927,,
5654,12.05.20 klo 08.09.19 ap.,-6.459,99.951,,
5655,12.05.20 klo 08.39.19 ap.,-6.159,100.000,,
5656,12.05.20 klo 09.09.19 ap.,-6.030,100.000,,
5657,12.05.20 klo 09.39.19 ap.,-5.644,100.000,,
5658,12.05.20 klo 10.09.19 ap.,-5.558,100.000,,
5659,12.05.20 klo 10.39.19 ap.,-5.515,100.000,,
5660,12.05.20 klo 11.09.19 ap.,-5.601,100.000,,
5661,12.05.20 klo 11.39.19 ap.,-5.515,100.000,,
5662,12.05.20 klo 12.09.19 ip.,-5.430,100.000,,
5663,12.05.20 klo 12.39.19 ip.,-5.387,100.000,,
5664,12.05.20 klo 01.09.19 ip.,-5.387,100.000,,
5665,12.05.20 klo 01.39.19 ip.,-5.301,100.000,,
5666,12.05.20 klo 02.09.19 ip.,-5.301,100.000,,
